method,experiment,iteration,learning_rate,gamma,reward_lower_bound,best_learning_rate,best_gamma,best_reward_lower_bound
1,10,11,0.0812903469860553,0.951020106387138,-2029.59001823322,0.0309290932118892,0.853335615926981,-161.977125572951
1,10,12,0.0925594363749027,0.892553741323948,-158.199996145015,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,13,0.0055394870519638,0.822959717023373,-173.898952101638,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,14,0.0976794761955738,0.96067149015069,-1548.64941164547,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,15,0.0461124294042587,0.867939512592554,-758.925473485684,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,16,0.0996787366449832,0.890940437966585,-709.543817722345,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,17,0.0780531391978263,0.970098858559132,-166.593821985174,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,18,0.0218379887104034,0.93624860290885,-1282.31117791416,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,19,0.0528338497161865,0.861667487353087,-159.36803189286,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,20,0.0983017159104347,0.829621209979057,-747.759104624477,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,21,0.0700461533784866,0.820622458410263,-1176.85191331255,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,22,0.026816472107172,0.98093702377677,-190.223109323326,0.0925594363749027,0.892553741323948,-158.199996145015
1,10,23,0.012386499762535,0.872523114341497,-153.602447192551,0.012386499762535,0.872523114341497,-153.602447192551
1,10,24,0.0768682464897632,0.83162167186141,-171.306497289921,0.012386499762535,0.872523114341497,-153.602447192551
1,10,25,0.0951609234511852,0.932019128727913,-1646.40574582779,0.012386499762535,0.872523114341497,-153.602447192551
1,11,0,0.0200819995224475,0.927404602861404,-754.554369150944,0.0200819995224475,0.927404602861404,-754.554369150944
1,11,1,0.0604270034611225,0.842587354427576,-1412.21277141029,0.0200819995224475,0.927404602861404,-754.554369150944
1,11,2,0.0549365518093109,0.834670197081566,-706.31555009306,0.0549365518093109,0.834670197081566,-706.31555009306
1,11,3,0.054726435226202,0.935404641127586,-184.786115678654,0.054726435226202,0.935404641127586,-184.786115678654
1,11,4,0.0949178844153881,0.956720987695456,-712.155357354752,0.054726435226202,0.935404641127586,-184.786115678654
1,11,5,0.0132983010530471,0.812254615974426,-174.63054289375,0.0132983010530471,0.812254615974426,-174.63054289375
1,11,6,0.0462150016903877,0.961172060912848,-178.827976448654,0.0132983010530471,0.812254615974426,-174.63054289375
1,11,7,0.0020474443554878,0.970650433880091,-85.8336727520084,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,8,0.0189305830359458,0.815900662279129,-1345.44558457589,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,9,0.0637409112155437,0.894365742254257,-633.573644576896,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,10,0.024300461935997,0.864038883906603,-1389.70603870836,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,11,0.0570058074533939,0.880283080041409,-1197.86995548001,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,12,0.0338788175463676,0.907331505805254,-1309.13743281939,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,13,0.0984494292914867,0.920944699919224,-164.285408802611,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,14,0.0902734189212322,0.885429886388779,-752.734732679992,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,15,0.0886275701940059,0.821685174399614,-169.414297435843,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,16,0.0465411358296871,0.94334609259367,-1401.133175741,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,17,0.0439426617324352,0.869584323316813,-743.653511662831,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,18,0.0160989484250545,0.863158427381516,-523.587105466842,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,19,0.0028675165116786,0.892415570747852,-201.206127193651,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,20,0.0712723643898964,0.890784436625242,-1078.71869437835,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,21,0.0595653748214244,0.967732639831305,-1263.12613325483,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,22,0.0572808995842933,0.955159045988321,-1424.36657043492,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,23,0.043641220921278,0.891893586403132,-1029.05786157949,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,24,0.039945409142971,0.926941383862495,-156.883699420239,0.0020474443554878,0.970650433880091,-85.8336727520084
1,11,25,0.0864141500532627,0.858397505933046,-700.622170628793,0.0020474443554878,0.970650433880091,-85.8336727520084
1,12,0,0.0298517745733261,0.892751308107376,-172.117234987359,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,1,0.0599962427318096,0.828520797038078,-1323.00381323478,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,2,0.0382506322562694,0.800359388715029,-1174.60690935546,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,3,0.076135991358757,0.858962674534321,-675.658770795444,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,4,0.082920434141159,0.964851995193958,-768.555467520762,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,5,0.0869475187957286,0.842207813853026,-902.661076675123,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,6,0.0777782852470874,0.911524913752079,-1382.57997671298,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,7,0.0492720619142055,0.877118500107527,-713.112497028589,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,8,0.0894599741280079,0.851937091159821,-696.024746366343,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,9,0.0539819554984569,0.958394663310051,-174.954353225048,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,10,0.0517628607153892,0.80450868396759,-1058.80900655048,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,11,0.022659757900238,0.992391695439816,-217.499888156988,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,12,0.0219292712569236,0.833315023213625,-1938.88596387605,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,13,0.0612921750307083,0.906520967781544,-1123.91376588507,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,14,0.0979725568830967,0.81716274241209,-180.160492702841,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,15,0.0379134048759937,0.99223370628953,-1481.50888450898,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,16,0.0805555611908435,0.952341047090292,-1113.51045737789,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,17,0.0106823147594928,0.908812792462111,-158.528278776526,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,18,0.0134343971967697,0.956960393691063,-1379.45176391851,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,19,0.0960634118974208,0.977009660845995,-1093.59549965114,0.0298517745733261,0.892751308107376,-172.117234987359
1,12,20,0.0582224078953266,0.806649494683743,-167.70524592029,0.0582224078953266,0.806649494683743,-167.70524592029
1,12,21,0.0917493975579738,0.802840662300587,-229.737971468939,0.0582224078953266,0.806649494683743,-167.70524592029
1,12,22,0.0972840256750583,0.902043100804091,-155.824293859713,0.0582224078953266,0.806649494683743,-167.70524592029
1,12,23,0.0795330299437046,0.892706552648544,-161.533373952212,0.0795330299437046,0.892706552648544,-161.533373952212
1,12,24,0.0579521567761898,0.971329883641005,-722.449396152901,0.0795330299437046,0.892706552648544,-161.533373952212
1,12,25,0.087741807949543,0.942535530763864,-705.038762310542,0.0795330299437046,0.892706552648544,-161.533373952212
1,13,0,0.0371569208681583,0.973556324881315,-683.113315968047,0.0371569208681583,0.973556324881315,-683.113315968047
1,13,1,0.0085282193422317,0.93983471736908,-212.092660520124,0.0085282193422317,0.93983471736908,-212.092660520124
1,13,2,0.0780952315866947,0.811642466044426,-170.957477970652,0.0780952315866947,0.811642466044426,-170.957477970652
1,13,3,0.0912729002833366,0.800427105152607,-1129.3974545695,0.0780952315866947,0.811642466044426,-170.957477970652
1,13,4,0.0264940714418888,0.944585997349024,-159.232750703409,0.0264940714418888,0.944585997349024,-159.232750703409
1,13,5,0.0013353749930858,0.970934035891295,-84.7482116948561,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,6,0.0830819262444973,0.871710671830177,-1311.39328944568,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,7,0.0923055005967617,0.869987979465723,-203.488539618389,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,8,0.0604266580998897,0.970166170293093,-1326.75246903609,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,9,0.0102054899871349,0.908972852742672,-201.309935080473,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,10,0.0267620658040046,0.847160350561142,-158.181200728219,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,11,0.0904361733794212,0.968812317663431,-676.212665400904,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,12,0.0365599877953529,0.915820045143366,-1341.54215178671,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,13,0.0281436953246593,0.863759043258428,-166.701214465669,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,14,0.0758351995885372,0.889318183517456,-1554.40817146699,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,15,0.0143134546697139,0.908826576191187,-2054.2901661183,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,16,0.0708870484352111,0.843955347877741,-2210.73956312864,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,17,0.0488326016545295,0.968768169260025,-1598.69034713872,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,18,0.0175444757282733,0.87761001265049,-1669.03959312539,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,19,0.0214441161334514,0.83524112675786,-1109.702116984,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,20,0.027789342790842,0.968518467128277,-1249.51457938753,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,21,0.0088819883346557,0.876483353489637,-108.475574090116,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,22,0.019330904340744,0.938566114366055,-218.020290062525,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,23,0.0574703004479408,0.963836260533333,-698.743757994611,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,24,0.0149704865515232,0.983035900056362,-161.176364876127,0.0013353749930858,0.970934035891295,-84.7482116948561
1,13,25,0.03382338706851,0.926095755654574,-771.214459280458,0.0013353749930858,0.970934035891295,-84.7482116948561
1,14,0,0.0036680281221866,0.830740786826611,-166.208009318539,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,1,0.0428475272178649,0.868132972824574,-738.893588983539,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,2,0.0758635608911514,0.939139567488432,-725.43460200154,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,3,0.0185998401105403,0.813066403818131,-845.326697515402,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,4,0.0975204016208648,0.981106630301476,-1775.91437487437,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,5,0.0546347418189048,0.882481608635187,-882.781487413837,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,6,0.0579978218674659,0.884514613449574,-974.603419045941,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,7,0.039164029353857,0.941393242901563,-768.791642280531,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,8,0.0275018176555633,0.866137760186195,-1248.06387157265,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,9,0.0867240700781345,0.893799323832989,-173.300146074625,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,10,0.0877230214893818,0.949781701415777,-185.316485570684,0.0036680281221866,0.830740786826611,-166.208009318539
1,14,11,0.0014619201123714,0.959102466130257,-155.608985013592,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,12,0.0533104124903678,0.906156794041395,-1985.8003615282,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,13,0.0262345622479915,0.81026852107048,-1304.46101063202,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,14,0.0551278342962265,0.84793619120121,-207.585646399646,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,15,0.0695318628668785,0.929146601969004,-1101.59340965992,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,16,0.0703099676787853,0.948017169839144,-1281.98199978214,0.0014619201123714,0.959102466130257,-155.608985013592
1,14,17,0.02165227368474,0.94070466350317,-155.338622510221,0.02165227368474,0.94070466350317,-155.338622510221
1,14,18,0.0127063161730766,0.94017706092,-1801.76068882041,0.02165227368474,0.94070466350317,-155.338622510221
1,14,19,0.0354994489490985,0.915218286573887,-165.585337540719,0.02165227368474,0.94070466350317,-155.338622510221
1,14,20,0.0510596159279346,0.881125434911251,-1276.03030843603,0.02165227368474,0.94070466350317,-155.338622510221
1,14,21,0.095379221522808,0.907586159604788,-757.079919095712,0.02165227368474,0.94070466350317,-155.338622510221
1,14,22,0.0963710096657276,0.824250269246102,-180.123888505011,0.02165227368474,0.94070466350317,-155.338622510221
1,14,23,0.0284194484055042,0.983259117907286,-1570.32450977905,0.02165227368474,0.94070466350317,-155.338622510221
1,14,24,0.0274676268935203,0.865141284656525,-1259.07496424361,0.02165227368474,0.94070466350317,-155.338622510221
1,14,25,0.0283912181019783,0.927870154857636,-1125.106924308,0.02165227368474,0.94070466350317,-155.338622510221
1,15,0,0.0478583912074565,0.869319301962853,-178.798363246474,0.0478583912074565,0.869319301962853,-178.798363246474
1,15,1,0.0366518657922744,0.847574600422382,-687.139498582546,0.0478583912074565,0.869319301962853,-178.798363246474
1,15,2,0.085109125226736,0.864725868296623,-153.932043423371,0.085109125226736,0.864725868296623,-153.932043423371
1,15,3,0.0388607128739357,0.91232783382535,-185.079934018308,0.085109125226736,0.864725868296623,-153.932043423371
1,15,4,0.0083402416050434,0.901385540747642,-269.154392747812,0.085109125226736,0.864725868296623,-153.932043423371
1,15,5,0.0462001452028751,0.879876531451941,-1689.19533864206,0.085109125226736,0.864725868296623,-153.932043423371
1,15,6,0.0442998962461948,0.851617791908979,-691.047335174407,0.085109125226736,0.864725868296623,-153.932043423371
1,15,7,0.060393068742752,0.830565026426315,-1352.31882419241,0.085109125226736,0.864725868296623,-153.932043423371
1,15,8,0.0001359532952308,0.896429837828875,-174.697561589757,0.085109125226736,0.864725868296623,-153.932043423371
1,15,9,0.065335253483057,0.960196927547455,-751.235841494346,0.085109125226736,0.864725868296623,-153.932043423371
1,15,10,0.0466446548819542,0.907456416386366,-1451.60491806771,0.085109125226736,0.864725868296623,-153.932043423371
1,15,11,0.0943954898238182,0.910000157165527,-167.437288485747,0.085109125226736,0.864725868296623,-153.932043423371
1,15,12,0.0045662174165248,0.851002130579948,-180.693578050641,0.085109125226736,0.864725868296623,-153.932043423371
1,15,13,0.0311263480663299,0.829023867440224,-693.004478490033,0.085109125226736,0.864725868296623,-153.932043423371
1,15,14,0.0223472238481044,0.816528774195909,-1378.14490114579,0.085109125226736,0.864725868296623,-153.932043423371
1,15,15,0.0814036195158958,0.863473536759615,-1477.95501411411,0.085109125226736,0.864725868296623,-153.932043423371
1,15,16,0.0114016367077827,0.867660802733898,-169.06207841699,0.085109125226736,0.864725868296623,-153.932043423371
1,15,17,0.0193775936067104,0.834114431887865,-731.710376532194,0.085109125226736,0.864725868296623,-153.932043423371
1,15,18,0.048024551641941,0.827767107969522,-1100.51867641033,0.085109125226736,0.864725868296623,-153.932043423371
1,15,19,0.0703673274159431,0.827510144978762,-180.378048390051,0.085109125226736,0.864725868296623,-153.932043423371
1,15,20,0.0109810581803321,0.827812529999018,-221.992448584934,0.085109125226736,0.864725868296623,-153.932043423371
1,15,21,0.0197876386165618,0.898103691989184,-681.434807597423,0.085109125226736,0.864725868296623,-153.932043423371
1,15,22,0.0954040101230144,0.974200101208687,-162.019167469332,0.085109125226736,0.864725868296623,-153.932043423371
1,15,23,0.0429270258009433,0.905303952586651,-178.996718363748,0.085109125226736,0.864725868296623,-153.932043423371
1,15,24,0.0818815518260002,0.986008709990978,-1271.62547635926,0.085109125226736,0.864725868296623,-153.932043423371
1,15,25,0.0404753659546375,0.823059964489937,-153.763636151813,0.0404753659546375,0.823059964489937,-153.763636151813
1,16,0,0.0931607817351818,0.816724460297823,-853.815534170793,0.0931607817351818,0.816724460297823,-853.815534170793
1,16,1,0.05467084993124,0.922696709489822,-757.160914424849,0.05467084993124,0.922696709489822,-757.160914424849
1,16,2,0.0665594697356224,0.821117625188828,-175.125681001335,0.0665594697356224,0.821117625188828,-175.125681001335
1,16,3,0.0710150821805,0.810062634056806,-1339.98904250329,0.0665594697356224,0.821117625188828,-175.125681001335
1,16,4,0.0297847983121871,0.939410230886936,-1134.10645152926,0.0665594697356224,0.821117625188828,-175.125681001335
1,16,5,0.0137384460806846,0.818021440166235,-167.629844664061,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,6,0.0628310034573078,0.950847964513302,-674.247624078553,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,7,0.0603117540359497,0.829289864844084,-825.775872413538,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,8,0.0876539849698543,0.862148727566004,-678.230299088353,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,9,0.0321041073977947,0.998130047541857,-187.615701644581,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,10,0.0874949401676654,0.841238024955988,-1614.97347280148,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,11,0.0042238751173019,0.921393290072679,-197.650291276608,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,12,0.0936721485853195,0.917080720716715,-653.300804315325,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,13,0.0825134140193462,0.861495571637154,-729.075309155323,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,14,0.055263930439949,0.819879791563749,-711.113875376373,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,15,0.078722205132246,0.956633500295878,-693.994989479724,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,16,0.0687431947648525,0.941504012662172,-814.904297814463,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,17,0.0635928465187549,0.823412366116047,-1232.93707323575,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,18,0.0507785871565342,0.990473055106402,-185.188803813976,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,19,0.0945035342991352,0.805999385935068,-725.18037986249,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,20,0.0097060738265514,0.968578529906273,-172.341466853216,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,21,0.0648659432947635,0.998172446197271,-211.139716090203,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,22,0.0875784282684326,0.806386092144251,-182.069243445796,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,23,0.0090373056173324,0.866703190654516,-301.381638021879,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,24,0.0592722048163414,0.886434455990791,-780.960280145108,0.0137384460806846,0.818021440166235,-167.629844664061
1,16,25,0.0723272107303142,0.833026064831019,-1252.20806715509,0.0137384460806846,0.818021440166235,-167.629844664061
1,17,0,0.0614483735799789,0.969995623427629,-767.653137722362,0.0614483735799789,0.969995623427629,-767.653137722362
1,17,1,0.0995148746490478,0.97744883568883,-169.223206594061,0.0995148746490478,0.97744883568883,-169.223206594061
1,17,2,0.0409321061849594,0.818303006756306,-178.502473356655,0.0995148746490478,0.97744883568883,-169.223206594061
1,17,3,0.0210394837677478,0.995924638986588,-940.221791295591,0.0995148746490478,0.97744883568883,-169.223206594061
1,17,4,0.0203938488066196,0.994364125645161,-1177.11327096839,0.0995148746490478,0.97744883568883,-169.223206594061
1,17,5,0.036514912199974,0.920678333520889,-1985.50275429906,0.0995148746490478,0.97744883568883,-169.223206594061
1,17,6,0.0004525006830692,0.951155205976963,-143.218846440232,0.0004525006830692,0.951155205976963,-143.218846440232
1,17,7,0.0297313268661499,0.993801789969206,-150.512616290277,0.0004525006830692,0.951155205976963,-143.218846440232
1,17,8,0.0159545219302177,0.858451795732975,-205.061338038265,0.0004525006830692,0.951155205976963,-143.218846440232
1,17,9,0.0874476911783218,0.978702250403166,-662.131324366344,0.0004525006830692,0.951155205976963,-143.218846440232
1,17,10,0.0026813191711902,0.891414560157061,-129.657259594202,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,11,0.0313574900031089,0.966766040951014,-169.854204649326,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,12,0.0253670684218406,0.913965776491165,-1458.21027204854,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,13,0.036687670224905,0.970804959243536,-164.609499282088,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,14,0.046431709909439,0.963002797240019,-614.31669002855,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,15,0.0362976263940334,0.870735348016024,-164.059407544098,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,16,0.0693287011444568,0.813999567037821,-173.058215043073,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,17,0.0063790423452854,0.859690164995194,-259.89160846741,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,18,0.0881228604793548,0.84227774425745,-183.466310969046,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,19,0.0916681364417076,0.916748423337936,-832.634964354588,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,20,0.0197197453618049,0.980776296925545,-1287.16795629614,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,21,0.0476528595924377,0.858637590402365,-166.749026590617,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,22,0.073511924803257,0.911632374465466,-726.628504624878,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,23,0.0790906460225582,0.872592735266685,-776.985910854992,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,24,0.0432914533555507,0.899247634375095,-1325.24275044602,0.0026813191711902,0.891414560157061,-129.657259594202
1,17,25,0.074410935819149,0.885418042856455,-171.228953679362,0.0026813191711902,0.891414560157061,-129.657259594202
