method,experiment,iteration,gamma,reward_lower_bound,best_gamma,best_reward_lower_bound
0,16,4,0.922422701334953,134.181105484071,0.8,221.698877061541
0,16,5,0.8,8.58678788880707,0.8,221.698877061541
0,16,6,0.913194328075647,175.690591691371,0.8,221.698877061541
0,16,7,0.940730695468187,44.6513035124554,0.8,221.698877061541
0,16,8,0.887133313670754,28.3290092715639,0.8,221.698877061541
0,16,9,0.9997,500,0.9997,500
0,16,10,0.9997,24.6389189283198,0.9997,500
0,16,11,0.999661672186852,500,0.9997,500
0,16,12,0.9997,484.798439824209,0.9997,500
0,16,13,0.9997,500,0.9997,500
0,16,14,0.9997,63.2606438134714,0.9997,500
0,16,15,0.9997,8.25166852264521,0.9997,500
0,16,16,0.960728517651558,271.225741804006,0.9997,500
0,16,17,0.999345479631424,273.303814855373,0.9997,500
0,16,18,0.95869996457696,35.5479276421266,0.9997,500
0,16,19,0.800097840447165,50.1257049689482,0.9997,500
0,16,20,0.999464164918661,500,0.9997,500
0,16,21,0.999334576439858,8.50717967697245,0.9997,500
0,16,22,0.8566465854913,8.70717967697245,0.9997,500
0,16,23,0.999553033071756,463.062600314613,0.9997,500
0,16,24,0.999659624862671,347.982712026133,0.9997,500
0,16,25,0.958010992377996,127.923149199932,0.9997,500
0,16,26,0.999380700749159,3.30292958717075,0.9997,500
0,16,27,0.800311502382718,39.5809601522117,0.9997,500
0,16,28,0.905296382248402,118.805085841771,0.9997,500
0,16,29,0.999460534489155,439.657259054932,0.9997,500
0,16,30,0.999414053088427,188.469947084884,0.9997,500
0,17,0,0.952576708292445,25.0765865499635,0.952576708292445,25.0765865499635
0,17,1,0.8,13.9828238216509,0.952576708292445,25.0765865499635
0,17,2,0.9997,500,0.9997,500
0,17,3,0.9997,192.549866435415,0.9997,500
0,17,4,0.875731681987643,110.365741861374,0.9997,500
0,17,5,0.9997,310.441963886577,0.9997,500
0,17,6,0.9997,24.0771260576177,0.9997,500
0,17,7,0.914060048627853,8.58678788880707,0.9997,500
0,17,8,0.836930847680569,38.463583195658,0.9997,500
0,17,9,0.999643305784464,500,0.9997,500
0,17,10,0.9997,500,0.9997,500
0,17,11,0.9997,-34.5422676685845,0.9997,500
0,17,12,0.8,63.4812141163769,0.9997,500
0,17,13,0.960797079205513,102.886824670984,0.9997,500
0,17,14,0.9997,8.47684863886644,0.9997,500
0,17,15,0.884762916973233,8.45262451434568,0.9997,500
0,17,16,0.800230699474271,28.9941193422615,0.9997,500
0,17,17,0.947377285808325,25.5035280733456,0.9997,500
0,17,18,0.999550438207388,231.876383300605,0.9997,500
0,17,19,0.852113268166781,8.53412469182446,0.9997,500
0,17,20,0.999521025776863,221.776872829299,0.9997,500
0,17,21,0.999357025587559,197.593159309966,0.9997,500
0,17,22,0.800082510065846,94.7006057483244,0.9997,500
0,17,23,0.924039408963919,172.431606918257,0.9997,500
0,17,24,0.999699500072002,181.881678741552,0.9997,500
0,17,25,0.958596491384506,13.5610495117666,0.9997,500
0,17,26,0.886416506195068,67.9316510530398,0.9997,500
0,17,27,0.800296997775324,8.86257616903349,0.9997,500
0,17,28,0.999349836146832,325.961049704493,0.9997,500
0,17,29,0.849783294218779,8.65485044646689,0.9997,500
0,17,30,0.999540570580959,341.965074798465,0.9997,500
0,18,0,0.800268265974705,8.28594563444547,0.800268265974705,8.28594563444547
0,18,1,0.9997,500,0.9997,500
0,18,2,0.938908124631643,8.80286446891264,0.9997,500
0,18,3,0.9997,500,0.9997,500
0,18,4,0.986428435254097,108.183092194119,0.9997,500
0,18,5,0.872867201688886,-17.7497235069516,0.9997,500
0,18,6,0.835990313498676,114.154777845821,0.9997,500
0,18,7,0.9997,500,0.9997,500
0,18,8,0.906754398447275,67.5789043022074,0.9997,500
0,18,9,0.997841839051247,119.998502326158,0.9997,500
0,18,10,0.9997,240.902353648333,0.9997,500
0,18,11,0.9997,489.66120402025,0.9997,500
0,18,12,0.9997,8.92250490197963,0.9997,500
0,18,13,0.8,116.105130670284,0.9997,500
0,18,14,0.9997,500,0.9997,500
0,18,15,0.9997,312.054612083704,0.9997,500
0,18,16,0.966456680744886,20.8662975193598,0.9997,500
0,18,17,0.9997,500,0.9997,500
0,18,18,0.9997,500,0.9997,500
0,18,19,0.9997,9.72589512961514,0.9997,500
0,18,20,0.9997,39.4652427398244,0.9997,500
0,18,21,0.8,100.011128311015,0.9997,500
0,18,22,0.855106884628534,8.74257616903349,0.9997,500
0,18,23,0.958535773938894,249.051266821146,0.9997,500
0,18,24,0.999581064748764,500,0.9997,500
0,18,25,0.999329029619694,8.61811052036034,0.9997,500
0,18,26,0.943065847241879,8.59007692762912,0.9997,500
0,18,27,0.80009976074351,21.0826327189489,0.9997,500
0,18,28,0.99949770770669,303.687086109569,0.9997,500
0,18,29,0.999413493645191,500,0.9997,500
0,18,30,0.999353680831194,500,0.9997,500
0,19,0,0.964635038233449,8.83431457505076,0.964635038233449,8.83431457505076
0,19,1,0.8,9.11010205144337,0.8,9.11010205144337
0,19,2,0.851462576168776,33.3365044143716,0.851462576168776,33.3365044143716
0,19,3,0.882067257598043,8.83431457505076,0.851462576168776,33.3365044143716
0,19,4,0.839563620279729,36.3479087550517,0.839563620279729,36.3479087550517
0,19,5,0.839536737246811,8.2840100503147,0.839563620279729,36.3479087550517
0,19,6,0.9997,500,0.9997,500
0,19,7,0.9997,163.498960605745,0.9997,500
0,19,8,0.9997,236.032054406734,0.9997,500
0,19,9,0.9997,482.178554113036,0.9997,500
0,19,10,0.9997,500,0.9997,500
0,19,11,0.9997,500,0.9997,500
0,19,12,0.9997,374.136826605852,0.9997,500
0,19,13,0.9997,202.076634955635,0.9997,500
0,19,14,0.92752402613759,75.9467001677157,0.9997,500
0,19,15,0.9997,500,0.9997,500
0,19,16,0.9997,444.45984615414,0.9997,500
0,19,17,0.9997,500,0.9997,500
0,19,18,0.9997,500,0.9997,500
0,19,19,0.9997,500,0.9997,500
0,19,20,0.9997,388.022593837571,0.9997,500
0,19,21,0.9997,224.91893393221,0.9997,500
0,19,22,0.9997,180.958579407718,0.9997,500
0,19,23,0.97729833355546,35.7332858838236,0.9997,500
0,19,24,0.905336959737539,21.0731219607369,0.9997,500
0,19,25,0.9997,488.459501098097,0.9997,500
0,19,26,0.9997,111.507887426285,0.9997,500
0,19,27,0.8,12.2356972067845,0.9997,500
0,19,28,0.999419611811638,500,0.9997,500
0,19,29,0.999555104202032,233.766979344679,0.9997,500
0,19,30,0.999441156327724,8.98868572571657,0.9997,500
0,20,0,0.902577917687452,8.78028577261856,0.902577917687452,8.78028577261856
0,20,1,0.8,151.872151786672,0.8,151.872151786672
0,20,2,0.9997,245.540846106283,0.9997,245.540846106283
0,20,3,0.9997,27.5570982455926,0.9997,245.540846106283
0,20,4,0.8,428.68581436297,0.8,428.68581436297
0,20,5,0.835908459216356,18.2970912850072,0.8,428.68581436297
0,20,6,0.8,8.67414287202071,0.8,428.68581436297
0,20,7,0.951526878637075,8.76528150943547,0.8,428.68581436297
0,20,8,0.864044769963622,8.29788218571013,0.8,428.68581436297
0,20,9,0.9997,500,0.9997,500
0,20,10,0.9997,275.987640506638,0.9997,500
0,20,11,0.9997,414.110858690154,0.9997,500
0,20,12,0.9997,366.122852095223,0.9997,500
0,20,13,0.9997,456.91012620779,0.9997,500
0,20,14,0.9997,421.118563889479,0.9997,500
0,20,15,0.971790614902973,19.2618833411304,0.9997,500
0,20,16,0.9997,8.84602267034883,0.9997,500
0,20,17,0.8,8.61547009096655,0.9997,500
0,20,18,0.931940294843912,8.40894444661475,0.9997,500
0,20,19,0.999662112599611,500,0.9997,500
0,20,20,0.9997,500,0.9997,500
0,20,21,0.9997,23.4655262864362,0.9997,500
0,20,22,0.999343825107813,400.14144462398,0.9997,500
0,20,23,0.999470556855202,53.8865905308724,0.9997,500
0,20,24,0.858634971731901,152.331091907714,0.9997,500
0,20,25,0.80004576777583,148.437838957148,0.9997,500
0,20,26,0.966340221327543,8.56602267034883,0.9997,500
0,20,27,0.888036814495921,100.018053903092,0.9997,500
0,20,28,0.835201070027053,8.6658337398375,0.9997,500
0,20,29,0.999567042958736,465.022381079729,0.9997,500
0,20,30,0.999699702423811,500,0.9997,500
0,21,0,0.870670508649586,101.885527446746,0.870670508649586,101.885527446746
0,21,1,0.9997,500,0.9997,500
0,21,2,0.960492908728123,36.3405487206353,0.9997,500
0,21,3,0.8,106.416709507487,0.9997,500
0,21,4,0.9997,500,0.9997,500
0,21,5,0.992956495046616,-15.3884740133544,0.9997,500
0,21,6,0.914940636086464,119.353453697681,0.9997,500
0,21,7,0.9997,108.708518310869,0.9997,500
0,21,8,0.8,8.50437122281339,0.9997,500
0,21,9,0.9997,342.317693911467,0.9997,500
0,21,10,0.853520267903805,65.8292237026405,0.9997,500
0,21,11,0.9997,500,0.9997,500
0,21,12,0.9997,8.82028577261856,0.9997,500
0,21,13,0.937215511268377,8.74257616903349,0.9997,500
0,21,14,0.9997,500,0.9997,500
0,21,15,0.9997,130.092693394746,0.9997,500
0,21,16,0.8,8.45440930237799,0.9997,500
0,21,17,0.8924086253196,41.5515698327169,0.9997,500
0,21,18,0.999430300748348,500,0.9997,500
0,21,19,0.9997,273.752404861459,0.9997,500
0,21,20,0.96658968539834,96.01396791538,0.9997,500
0,21,21,0.999496588820219,257.179002375679,0.9997,500
0,21,22,0.84062614582032,8.58678788880707,0.9997,500
0,21,23,0.999557449102402,500,0.9997,500
0,21,24,0.999537499594688,76.1735054340727,0.9997,500
0,21,25,0.999642186897993,500,0.9997,500
0,21,26,0.999379308092594,500,0.9997,500
0,21,27,0.999584957045317,209.008693990987,0.9997,500
0,21,28,0.967145986229181,149.270476390872,0.9997,500
0,21,29,0.99958025534153,143.441680820649,0.9997,500
0,21,30,0.90436971809268,48.6872487565431,0.9997,500
0,22,0,0.955653606472304,343.591743431977,0.955653606472304,343.591743431977
0,22,1,0.8,15.7080163191598,0.955653606472304,343.591743431977
0,22,2,0.9997,212.055038369116,0.955653606472304,343.591743431977
0,22,3,0.917327328056097,93.3288485003433,0.955653606472304,343.591743431977
0,22,4,0.970387471753359,91.5288298565976,0.955653606472304,343.591743431977
0,22,5,0.9997,420.833837450013,0.9997,420.833837450013
0,22,6,0.9997,14.7264755033289,0.9997,420.833837450013
0,22,7,0.869509119862318,53.7601290336008,0.9997,420.833837450013
0,22,8,0.93860377560854,9.02040016012813,0.9997,420.833837450013
0,22,9,0.9997,500,0.9997,500
0,22,10,0.8,69.7750324675872,0.9997,500
0,22,11,0.9997,380.980317169729,0.9997,500
0,22,12,0.9997,8.70717967697245,0.9997,500
0,22,13,0.857802603518963,206.64388817183,0.9997,500
0,22,14,0.800381039242633,49.0464839144182,0.9997,500
0,22,15,0.899140929505229,8.48590801814589,0.9997,500
0,22,16,0.999545688891411,9.96790244265146,0.9997,500
0,22,17,0.846115965265036,1.31136861336617,0.9997,500
0,22,18,0.949286689376831,8.32669333376001,0.9997,500
0,22,19,0.999520561558008,148.081838683944,0.9997,500
0,22,20,0.80013406923227,20.3321840788373,0.9997,500
0,22,21,0.999499314618111,500,0.9997,500
0,22,22,0.999513514953852,500,0.9997,500
0,22,23,0.99962233261466,8.26643681576745,0.9997,500
0,22,24,0.950652159380913,17.7297450182944,0.9997,500
0,22,25,0.884158212399483,109.441334454654,0.9997,500
0,22,26,0.99943937087059,373.276181921717,0.9997,500
0,22,27,0.999383319419622,479.746300370554,0.9997,500
0,22,28,0.999628867387772,181.002314326245,0.9997,500
0,22,29,0.999334683567286,500,0.9997,500
0,22,30,0.999682407295704,214.690031662892,0.9997,500
0,23,0,0.895727776378291,8.61547009096655,0.895727776378291,8.61547009096655
0,23,1,0.9997,8.73518002592747,0.9997,8.73518002592747
0,23,2,0.8,8.42612040202497,0.9997,8.73518002592747
0,23,3,0.964415272378922,51.2429577139099,0.964415272378922,51.2429577139099
0,23,4,0.947198751997948,51.6588676747273,0.947198751997948,51.6588676747273
0,23,5,0.954669795024395,23.5258695376227,0.947198751997948,51.6588676747273
0,23,6,0.93709492149353,8.90589199622371,0.947198751997948,51.6588676747273
0,23,7,0.848606547033787,107.281319006389,0.848606547033787,107.281319006389
0,23,8,0.846458323694766,9.18934003354314,0.848606547033787,107.281319006389
0,23,9,0.8,115.716487224774,0.8,115.716487224774
0,23,10,0.8,45.7208235543471,0.8,115.716487224774
0,23,11,0.8,117.382703778643,0.8,117.382703778643
0,23,12,0.8,23.5816699073331,0.8,117.382703778643
0,23,13,0.856215338078141,301.059439083711,0.856215338078141,301.059439083711
0,23,14,0.878056115067005,228.721399714346,0.856215338078141,301.059439083711
0,23,15,0.877175712105632,110.564203536735,0.856215338078141,301.059439083711
0,23,16,0.99950507569313,365.508863855194,0.99950507569313,365.508863855194
0,23,17,0.999629724407196,349.687827129808,0.99950507569313,365.508863855194
0,23,18,0.9997,412.8412477834,0.9997,412.8412477834
0,23,19,0.9997,369.495333494639,0.9997,412.8412477834
0,23,20,0.9997,8.70550834017051,0.9997,412.8412477834
0,23,21,0.9997,20.6307199238138,0.9997,412.8412477834
0,23,22,0.999674848860502,468.820881628406,0.999674848860502,468.820881628406
0,23,23,0.905915102660656,46.6753051464366,0.999674848860502,468.820881628406
0,23,24,0.99954076102972,-7.50443494286438,0.999674848860502,468.820881628406
0,23,25,0.841077949796617,68.033285194326,0.999674848860502,468.820881628406
0,23,26,0.999686787617207,500,0.999686787617207,500
0,23,27,0.99940066215992,8.42897332470012,0.999686787617207,500
0,23,28,0.910033783274889,8.53119819413323,0.999686787617207,500
0,23,29,0.971504025226831,54.8747747373126,0.999686787617207,500
0,23,30,0.865156639587879,115.741091507728,0.999686787617207,500
0,24,0,0.863895529180136,270.892013120072,0.863895529180136,270.892013120072
0,24,1,0.9997,500,0.9997,500
0,24,2,0.957919207978249,60.2682446311877,0.9997,500
0,24,3,0.8,8.53412469182446,0.9997,500
0,24,4,0.9997,8.35147186257614,0.9997,500
0,24,5,0.901930509877205,8.6,0.9997,500
0,24,6,0.9997,500,0.9997,500
0,24,7,0.9997,71.410551561075,0.9997,500
0,24,8,0.836796384903789,8.5877089698935,0.9997,500
0,24,9,0.939793878012896,76.2194928562157,0.9997,500
0,24,10,0.9997,500,0.9997,500
0,24,11,0.9997,408.469655144748,0.9997,500
0,24,12,0.9997,256.308963795079,0.9997,500
0,24,13,0.9997,385.10688229647,0.9997,500
0,24,14,0.9997,500,0.9997,500
0,24,15,0.9997,344.210581808835,0.9997,500
0,24,16,0.976249270361662,8.26191684803531,0.9997,500
0,24,17,0.875014660257101,99.2372981193873,0.9997,500
0,24,18,0.8,383.787332974875,0.9997,500
0,24,19,0.8,30.80242005909,0.9997,500
0,24,20,0.9997,427.112494216349,0.9997,500
0,24,21,0.9997,28.3604784825924,0.9997,500
0,24,22,0.843021878154576,8.63431457505076,0.9997,500
0,24,23,0.999449262303114,500,0.9997,500
0,24,24,0.9997,500,0.9997,500
0,24,25,0.9997,320.608490991138,0.9997,500
0,24,26,0.9997,500,0.9997,500
0,24,27,0.9997,500,0.9997,500
0,24,28,0.9997,344.348677822177,0.9997,500
0,24,29,0.9997,470.721393642708,0.9997,500
0,24,30,0.9997,500,0.9997,500
1,0,0,0.969147981292756,8.98868572571657,0.969147981292756,8.98868572571657
1,0,1,0.970672960421226,55.2631931542657,0.970672960421226,55.2631931542657
1,0,2,0.875758432958958,500,0.875758432958958,500
1,0,3,0.911889410774696,343.949810939065,0.875758432958958,500
1,0,4,0.96843965114564,51.192978882031,0.875758432958958,500
1,0,5,0.843501767977871,500,0.875758432958958,500
1,0,6,0.923511112531697,8.82028577261856,0.875758432958958,500
1,0,7,0.936284324793092,46.9274961706784,0.875758432958958,500
1,0,8,0.947932791786884,72.0724532353372,0.875758432958958,500
1,0,9,0.887498865725634,29.4507557527083,0.875758432958958,500
1,0,10,0.830887421049399,8.56754446796632,0.875758432958958,500
1,0,11,0.923336656566213,8.48590801814589,0.875758432958958,500
1,0,12,0.890238628224729,8.67866814486508,0.875758432958958,500
1,0,13,0.899552775508568,39.7744104295532,0.875758432958958,500
1,0,14,0.843621590291529,8.6,0.875758432958958,500
1,0,15,0.874157813911709,119.064676838525,0.875758432958958,500
1,0,16,0.974091272995415,118.386392165174,0.875758432958958,500
1,0,17,0.8018681731984,454.788251265123,0.875758432958958,500
1,0,18,0.841604622401831,8.67414287202071,0.875758432958958,500
1,0,19,0.820930789282525,112.470321036058,0.875758432958958,500
1,0,20,0.978306785492011,11.6482105354287,0.875758432958958,500
1,0,21,0.983998991521007,30.3412276381757,0.875758432958958,500
1,0,22,0.879236706163174,137.799420305075,0.875758432958958,500
1,0,23,0.868765605230592,183.896956566485,0.875758432958958,500
1,0,24,0.847107816350783,8.76528150943547,0.875758432958958,500
1,0,25,0.878321478609706,28.308751542314,0.875758432958958,500
1,0,26,0.907308959432534,10.7373714514331,0.875758432958958,500
1,0,27,0.808983487737686,113.296698999067,0.875758432958958,500
1,0,28,0.948182446272699,8.67414287202071,0.875758432958958,500
1,0,29,0.854409039440446,57.685920674894,0.875758432958958,500
1,0,30,0.847253611912491,34.2239531252682,0.875758432958958,500
1,1,0,0.997555559540149,29.9004557021693,0.997555559540149,29.9004557021693
1,1,1,0.806227073831276,150.712260106712,0.806227073831276,150.712260106712
1,1,2,0.989232624897962,103.750972070964,0.806227073831276,150.712260106712
1,1,3,0.924047056933653,8.63600995031033,0.806227073831276,150.712260106712
1,1,4,0.826548407928815,15.8,0.806227073831276,150.712260106712
1,1,5,0.964809098919285,27.0043117451923,0.806227073831276,150.712260106712
1,1,6,0.839552909303695,500,0.839552909303695,500
1,1,7,0.947557274221145,39.4423862715372,0.839552909303695,500
1,1,8,0.99111080086828,159.042718894074,0.839552909303695,500
1,1,9,0.867699875082095,116.030996186242,0.839552909303695,500
1,1,10,0.895431687438751,109.005966864225,0.839552909303695,500
1,1,11,0.995865706103248,8.28,0.839552909303695,500
1,1,12,0.911985736842395,8.80740449111093,0.839552909303695,500
1,1,13,0.958221762420487,8.39393304777678,0.839552909303695,500
1,1,14,0.837713058643004,9.02040016012813,0.839552909303695,500
1,1,15,0.848703012526294,465.225072074716,0.839552909303695,500
1,1,16,0.90171827994133,226.497268497163,0.839552909303695,500
1,1,17,0.856441167210237,153.792906989954,0.839552909303695,500
1,1,18,0.92618184263381,59.8424075820005,0.839552909303695,500
1,1,19,0.954717616848129,8.37616328230938,0.839552909303695,500
1,1,20,0.915783418551886,34.394888445864,0.839552909303695,500
1,1,21,0.926080905257197,460.646499255527,0.839552909303695,500
1,1,22,0.844381906836241,8.42897332470012,0.839552909303695,500
1,1,23,0.851151799470332,35.0782777279542,0.839552909303695,500
1,1,24,0.811983040311619,24.4522640826177,0.839552909303695,500
1,1,25,0.840290322677008,38.0053767326513,0.839552909303695,500
1,1,26,0.91300804001236,6.43311877984493,0.839552909303695,500
1,1,27,0.805466400692394,418.074926346676,0.839552909303695,500
1,1,28,0.973552242158816,37.2698489847009,0.839552909303695,500
1,1,29,0.931002630813597,116.695943806127,0.839552909303695,500
1,1,30,0.839325453911224,109.230952483025,0.839552909303695,500
1,2,0,0.815978417755538,435.475815729164,0.815978417755538,435.475815729164
1,2,1,0.832738683352216,8.84,0.815978417755538,435.475815729164
1,2,2,0.844622026364681,46.2698025502539,0.815978417755538,435.475815729164
1,2,3,0.884750948495535,8.56754446796632,0.815978417755538,435.475815729164
1,2,4,0.898747945352658,52.9746354021752,0.815978417755538,435.475815729164
1,2,5,0.814152390867118,8.42612040202497,0.815978417755538,435.475815729164
1,2,6,0.967809181003583,8.50717967697245,0.815978417755538,435.475815729164
1,2,7,0.965339572581239,49.7970316802208,0.815978417755538,435.475815729164
1,2,8,0.860511949859956,8.73518002592747,0.815978417755538,435.475815729164
1,2,9,0.837675013871554,8.35147186257614,0.815978417755538,435.475815729164
1,2,10,0.96787610026554,120.619509372005,0.815978417755538,435.475815729164
1,2,11,0.932917940236899,51.7517424735955,0.815978417755538,435.475815729164
1,2,12,0.882637198106734,26.8979413543577,0.815978417755538,435.475815729164
1,2,13,0.925094321134055,50.304133095827,0.815978417755538,435.475815729164
1,2,14,0.951793210244877,26.9501260507715,0.815978417755538,435.475815729164
1,2,15,0.986245406000711,90.8222359566046,0.815978417755538,435.475815729164
1,2,16,0.921365801234244,8.53119819413323,0.815978417755538,435.475815729164
1,2,17,0.9740565849601,500,0.9740565849601,500
1,2,18,0.94773839501671,90.1367605362597,0.9740565849601,500
1,2,19,0.952997102522202,8.61851181632482,0.9740565849601,500
1,2,20,0.991601538314801,8.65166852264521,0.9740565849601,500
1,2,21,0.894886771115115,8.64353861898849,0.9740565849601,500
1,2,22,0.948507893315348,60.3001492540638,0.9740565849601,500
1,2,23,0.879682529255245,8.53412469182446,0.9740565849601,500
1,2,24,0.9171618730041,289.055676615653,0.9740565849601,500
1,2,25,0.936194218604941,51.135573187623,0.9740565849601,500
1,2,26,0.939321429814645,23.7650537298214,0.9740565849601,500
1,2,27,0.995393493785304,119.208933561325,0.9740565849601,500
1,2,28,0.834807710081005,25.0220794925445,0.9740565849601,500
1,2,29,0.898761016674266,8.70717967697245,0.9740565849601,500
1,2,30,0.807054865051533,181.580808671452,0.9740565849601,500
1,3,0,0.935928436218514,33.0996618495587,0.935928436218514,33.0996618495587
1,3,1,0.814776308830585,142.993127943887,0.814776308830585,142.993127943887
1,3,2,0.921196818423215,120.78685671002,0.814776308830585,142.993127943887
1,3,3,0.94312881562883,101.80910031998,0.814776308830585,142.993127943887
1,3,4,0.841032181086626,160.242524872907,0.841032181086626,160.242524872907
1,3,5,0.884278073035711,500,0.884278073035711,500
1,3,6,0.850988834782571,43.3540190049307,0.884278073035711,500
1,3,7,0.909153458321613,62.3406234656303,0.884278073035711,500
1,3,8,0.982552122727414,124.120104481753,0.884278073035711,500
1,3,9,0.845391009704577,81.1789004011332,0.884278073035711,500
1,3,10,0.952890104855744,0.138454199052831,0.884278073035711,500
1,3,11,0.987109080664244,8.68740449111093,0.884278073035711,500
1,3,12,0.849454034208172,8.47684863886644,0.884278073035711,500
1,3,13,0.872345371368615,22.57088566545,0.884278073035711,500
1,3,14,0.903817380602043,16.2251984251976,0.884278073035711,500
1,3,15,0.962878392093779,84.2701661552623,0.884278073035711,500
1,3,16,0.819537350913697,55.9272829012925,0.884278073035711,500
1,3,17,0.926745571806481,8.67402233281561,0.884278073035711,500
1,3,18,0.810895980154558,48.6978942129363,0.884278073035711,500
1,3,19,0.927177653250511,397.10059777404,0.884278073035711,500
1,3,20,0.994405007329106,8.84,0.884278073035711,500
1,3,21,0.945039246363394,8.78028577261856,0.884278073035711,500
1,3,22,0.897515325964883,32.3237414547332,0.884278073035711,500
1,3,23,0.941404772323162,57.5801953714921,0.884278073035711,500
1,3,24,0.888915924283224,280.077526245542,0.884278073035711,500
1,3,25,0.981338224952893,160.968760855233,0.884278073035711,500
1,3,26,0.908393774083778,8.56602267034883,0.884278073035711,500
1,3,27,0.923677836009852,26.4572655096541,0.884278073035711,500
1,3,28,0.86188025363165,331.935343207296,0.884278073035711,500
1,3,29,0.963314694870799,101.917412749098,0.884278073035711,500
1,3,30,0.846634304525743,9.06550834017051,0.884278073035711,500
1,4,0,0.956905652976644,8.55778119658929,0.956905652976644,8.55778119658929
1,4,1,0.889089165367438,231.311796238786,0.889089165367438,231.311796238786
1,4,2,0.850134081194018,99.7616515325436,0.889089165367438,231.311796238786
1,4,3,0.964751966165608,8.70717967697245,0.889089165367438,231.311796238786
1,4,4,0.958505549463007,43.5949142292292,0.889089165367438,231.311796238786
1,4,5,0.968659325909031,67.6606470039334,0.889089165367438,231.311796238786
1,4,6,0.850056137654666,113.005455898492,0.889089165367438,231.311796238786
1,4,7,0.926036572941955,12.8098128435902,0.889089165367438,231.311796238786
1,4,8,0.870760614368771,8.92250490197963,0.889089165367438,231.311796238786
1,4,9,0.893379894346641,28.1187826623881,0.889089165367438,231.311796238786
1,4,10,0.92840028193341,86.0468806763387,0.889089165367438,231.311796238786
1,4,11,0.963898429728537,19.2153228910527,0.889089165367438,231.311796238786
1,4,12,0.984193473019175,8.51714769977178,0.889089165367438,231.311796238786
1,4,13,0.925899872436194,38.183023021275,0.889089165367438,231.311796238786
1,4,14,0.964583278969646,49.9882886951316,0.889089165367438,231.311796238786
1,4,15,0.997719277678721,8.80250490197963,0.889089165367438,231.311796238786
1,4,16,0.896868551312372,89.2818033619906,0.889089165367438,231.311796238786
1,4,17,0.832253152740956,77.5913435631862,0.889089165367438,231.311796238786
1,4,18,0.817808517761984,39.8691843789965,0.889089165367438,231.311796238786
1,4,19,0.912148113103936,131.354711208165,0.889089165367438,231.311796238786
1,4,20,0.876565761400056,173.129266260186,0.889089165367438,231.311796238786
1,4,21,0.995328327164988,8.99778119658929,0.889089165367438,231.311796238786
1,4,22,0.997011658410663,120.968544138209,0.889089165367438,231.311796238786
1,4,23,0.852458071043184,8.56754446796632,0.889089165367438,231.311796238786
1,4,24,0.886074145579395,8.50437122281339,0.889089165367438,231.311796238786
1,4,25,0.815274448589314,8.56602267034883,0.889089165367438,231.311796238786
1,4,26,0.894220169098174,32.070069560513,0.889089165367438,231.311796238786
1,4,27,0.911608652200939,49.3965522365118,0.889089165367438,231.311796238786
1,4,28,0.908194428627154,114.215892945223,0.889089165367438,231.311796238786
1,4,29,0.833799158732762,18.2669333376001,0.889089165367438,231.311796238786
1,4,30,0.939403068535223,127.632610487946,0.889089165367438,231.311796238786
1,5,0,0.877282785099074,263.736322593162,0.877282785099074,263.736322593162
1,5,1,0.928958383025444,5.33572370170077,0.877282785099074,263.736322593162
1,5,2,0.857045844599832,8.40730303082914,0.877282785099074,263.736322593162
1,5,3,0.848695543843725,8.55147186257614,0.877282785099074,263.736322593162
1,5,4,0.987271952738183,169.369703100296,0.877282785099074,263.736322593162
1,5,5,0.915969446574476,8.83431457505076,0.877282785099074,263.736322593162
1,5,6,0.925545992398395,8.61547009096655,0.877282785099074,263.736322593162
1,5,7,0.800564608738395,84.1168561229531,0.877282785099074,263.736322593162
1,5,8,0.955450850203035,8.88,0.877282785099074,263.736322593162
1,5,9,0.87667470820158,8.58678788880707,0.877282785099074,263.736322593162
1,5,10,0.846619465854246,139.748214910781,0.877282785099074,263.736322593162
1,5,11,0.906193617035563,8.64353861898849,0.877282785099074,263.736322593162
1,5,12,0.886697584072712,9.06550834017051,0.877282785099074,263.736322593162
1,5,13,0.800004902255353,8.67402233281561,0.877282785099074,263.736322593162
1,5,14,0.844753844867176,126.327696689277,0.877282785099074,263.736322593162
1,5,15,0.960897891913258,97.6670779622338,0.877282785099074,263.736322593162
1,5,16,0.888501659816246,8.56754446796632,0.877282785099074,263.736322593162
1,5,17,0.832931848075626,31.8970077951099,0.877282785099074,263.736322593162
1,5,18,0.886493219571615,179.704966715108,0.877282785099074,263.736322593162
1,5,19,0.988372777780291,28.2798217475885,0.877282785099074,263.736322593162
1,5,20,0.827254652872279,8.76754446796632,0.877282785099074,263.736322593162
1,5,21,0.978881441047904,119.044414923891,0.877282785099074,263.736322593162
1,5,22,0.943542683659821,109.054344362197,0.877282785099074,263.736322593162
1,5,23,0.899488832936621,8.59007692762912,0.877282785099074,263.736322593162
1,5,24,0.898767158220676,24.0239686216143,0.877282785099074,263.736322593162
1,5,25,0.814029724708605,321.646183392808,0.814029724708605,321.646183392808
1,5,26,0.940701849676829,46.2292502758257,0.814029724708605,321.646183392808
1,5,27,0.921968876973762,133.6744911759,0.814029724708605,321.646183392808
1,5,28,0.869536229853887,33.1018037231444,0.814029724708605,321.646183392808
1,5,29,0.825896846430442,95.8496542326869,0.814029724708605,321.646183392808
1,5,30,0.869430486771661,8.35475494121164,0.814029724708605,321.646183392808
1,6,0,0.958327708857296,48.6173148991763,0.958327708857296,48.6173148991763
